is_true,label,predict,sentence,pre-processed,pre-processed_recover
TRUE,1,1,"MUA ONLINE SAMSUNG GALAXY A3 2017 NHẬN LOA BLUETOOTH SAMSUNG SLIM Mua trả góp 0% có đc tặng km loa vs bảo hành ko vậy, trả góp cần điều kiện gì vậy qtv","mua online samsung galaxy a  nhận loa bluetooth samsung slim mua trả góp % có đc tặng km loa vs bảo hành ko vậy, trả góp cần điều kiện gì vậy qtv","mua online samsung galaxy a nhận loa bluetooth samsung slim mua trả góp % có đc tặng km loa vs bảo hành ko vậy , trả góp cần điều kiện gì vậy qtv PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Chào bạn. Bạn vui lòng ra trực tiếp ngân hàng để đăng ký nhé.,chào bạn. bạn vui lòng ra trực tiếp ngân hàng để đăng ký nhé.,chào bạn . bạn vui lòng ra trực tiếp ngân hàng để đăng ký nhé . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,chắc bé k an tâm điều gì đó nên đòi ah,chắc bé k an tâm điều gì đó nên đòi ah,chắc bé k an tâm điều gì đó nên đòi ah PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"Happy Friday w a chok... JennyPham QuynhThi added 2 new photos — drinking càffê buổi sáng with Hieu Ta at The Coffee House (45 Trương Công Định- Q Tân Bình, Ho Chi Minh City, Vietnam). Photos from JennyPham QuynhThi's post","happy friday w a chok... jennypham quynhthi added  new photos — drinking càffê buổi sáng with hieu ta at the coffee house ( trương công định- q tân bình, ho chi minh city, vietnam). photos from jennypham quynhthi's post","happy friday w a PADDING ... PADDING PADDING added new photos — drinking PADDING buổi sáng with hieu ta at the coffee house ( trương công PADDING q tân bình , ho chi minh city , vietnam ) . photos from PADDING PADDING 's post PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Bạn liên hệ dvkh để xin bản vẽ cad. Mình đã lấy cách đây khoảng 2 tháng rồi.,bạn liên hệ dvkh để xin bản vẽ cad. mình đã lấy cách đây khoảng  tháng rồi.,bạn liên hệ PADDING để xin bản vẽ PADDING . mình đã lấy cách đây khoảng tháng rồi . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,Mát lạnh vl luôn =))) như kiểu có điều hòa ở đó,mát lạnh vl luôn =))) như kiểu có điều hòa ở đó,mát lạnh vl luôn = ) ) ) như kiểu có điều hòa ở đó PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"5 từ khóa về ngày 14/02 trong ô chữ là: 1. NỤ HÔN 2.TÌNH YÊU 3. VALENTINE 4. KOTEX 5. HẸN HÒ #valentinehanhphuccungKotex Bui Phune, Lee Phune, Amy Linh"," từ khóa về ngày / trong ô chữ là: . nụ hôn .tình yêu . valentine . kotex . hẹn hò #valentinehanhphuccungkotex bui phune, lee phune, amy linh","từ khóa về ngày / trong ô chữ là : . nụ hôn PADDING yêu . valentine . kotex . hẹn hò # valentinehanhphuccungkotex bui PADDING , lee PADDING , amy linh PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Lorius Noo Chào bạn! Viettel đang triển khai sim gói cước tân sinh viên dành cho những khách hàng sau ạ:  + Học sinh tham gia kỳ thi tốt nghiệp THPT năm 2017 +Sinh viên chưa sử dụng sim Viettel +Sinh viên đã sử dụng sim Viettel, chưa sử dụng sim Sinh viên Viettel. _ Để chuyển đổi sim bạn vui lòng mang CMND đã tham gia kỳ thi THPT quốc gia 2017 ra cửa hàng Viettel bạn nhé. Ds_6964","lorius noo chào bạn! viettel đang triển khai sim gói cước tân sinh viên dành cho những khách hàng sau ạ:  + học sinh tham gia kỳ thi tốt nghiệp thpt năm  +sinh viên chưa sử dụng sim viettel +sinh viên đã sử dụng sim viettel, chưa sử dụng sim sinh viên viettel. _ để chuyển đổi sim bạn vui lòng mang cmnd đã tham gia kỳ thi thpt quốc gia  ra cửa hàng viettel bạn nhé. ds_","PADDING noo chào bạn ! viettel đang triển khai sim gói cước tân sinh viên dành cho những khách hàng sau ạ : + học sinh tham gia kỳ thi tốt nghiệp thpt năm PADDING viên chưa sử dụng sim viettel PADDING viên đã sử dụng sim viettel , chưa sử dụng sim sinh viên viettel . _ để chuyển đổi sim bạn vui lòng mang cmnd đã tham gia kỳ thi thpt quốc gia ra cửa hàng viettel bạn nhé . ds_ PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Smart TV SAMSUNG Chào anh Huy, Xin lỗi em chưa hiểu ý câu hỏi của anh ạ, anh có thể nói rõ hơn để bên em hỗ trợ anh tốt hơn anh nhé.Mong sự phản hồi từ anh.","smart tv samsung chào anh huy, xin lỗi em chưa hiểu ý câu hỏi của anh ạ, anh có thể nói rõ hơn để bên em hỗ trợ anh tốt hơn anh nhé.mong sự phản hồi từ anh.","smart tv samsung chào anh huy , xin lỗi em chưa hiểu ý câu hỏi của anh ạ , anh có thể nói rõ hơn để bên em hỗ trợ anh tốt hơn anh nhé.mong sự phản hồi từ anh . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Mrs. Thao, 45 years old, said in an interview that she has never sit down to count her asset. She only focused on seeking solutions to boost the company’s growth, raise staff’s salary, help Vietjet take up bigger market share, and push the company to number one.","mrs. thao,  years old, said in an interview that she has never sit down to count her asset. she only focused on seeking solutions to boost the company’s growth, raise staff’s salary, help vietjet take up bigger market share, and push the company to number one.","PADDING thao , PADDING PADDING , said in an PADDING that she has never PADDING down to PADDING her asset . she only PADDING on PADDING PADDING to boost the company ’ s PADDING , PADDING staff ’ s PADDING , help vietjet take up PADDING market share , and PADDING the company to number one . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,đã tiêm đầy đủ rồi bà,đã tiêm đầy đủ rồi bà,đã tiêm đầy đủ rồi bà PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,T đã thử và cảm nhận như trên =)),t đã thử và cảm nhận như trên =)),t đã thử và cảm nhận như trên = ) ) PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,RE: Phân vân giữa tivi 4k Sony và Samsung 2016 Mình đánh giá cao cả hai thương hiệu này. Nếu bạn thích màn hình cong có thể tham khảo bên Samsung còn không thì bên Sony. Cả 2 bên đều cho chất lượng hình ảnh tốt cả. Âm thanh cũng thế.,re: phân vân giữa tivi k sony và samsung  mình đánh giá cao cả hai thương hiệu này. nếu bạn thích màn hình cong có thể tham khảo bên samsung còn không thì bên sony. cả  bên đều cho chất lượng hình ảnh tốt cả. âm thanh cũng thế.,re : phân vân giữa tivi k sony và samsung mình đánh giá cao cả hai thương hiệu này . nếu bạn thích màn hình cong có thể tham khảo bên samsung còn không thì bên sony . cả bên đều cho chất lượng hình ảnh tốt cả . âm thanh cũng thế . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1," URLPATT  !  Cái này đc! Lưu để đó! Smart Tivi Samsung 43 inch UA43MU6100 - Điện máy XANH dienmayxanh.com Smart Tivi Samsung 43 inch UA43MU6100: thông tin giá bán, khuyến mãi, hình ảnh thực tế, tính năng được cập nhật liên tục từ Điện máy XANH"," urlpatt  !  cái này đc! lưu để đó! smart tivi samsung  inch uamu - điện máy xanh dienmayxanh.com smart tivi samsung  inch uamu: thông tin giá bán, khuyến mãi, hình ảnh thực tế, tính năng được cập nhật liên tục từ điện máy xanh","urlpatt ! cái này đc ! lưu để đó ! smart tivi samsung inch uamu - điện máy xanh dienmayxanh.com smart tivi samsung inch uamu : thông tin giá bán , khuyến mãi , hình ảnh thực tế , tính năng được cập nhật liên tục từ điện máy xanh PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Tớ cần 100 hộp bánh sắt, trà lipton, cafe G7, kẹo hộp. Nhà mình ai có giá tốt báo giá cho tớ nhé ","tớ cần  hộp bánh sắt, trà lipton, cafe g, kẹo hộp. nhà mình ai có giá tốt báo giá cho tớ nhé ","tớ cần hộp bánh sắt , trà lipton , cafe g , kẹo hộp . nhà mình ai có giá tốt báo giá cho tớ nhé PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Đáp án 4 câu hỏi:1. Tã dán Huggies thấm hút tới 7 ly^ chất lỏng. 2. Tã quần Huggies mới vừa vặn đa chiều với công nghệ Comfort 5, vừa vặn linh hoạt ở 5 vùng: bụng, lưng, chân trái, chân phải, và đũng. 3. Tã quần cao cấp Huggies Gold có lõi thấm hút chuyên biệt dành cho bé trai và bé gái. 4. Dòng tã sơ sinh cho bé với bề mặt tã thiết kế đặc biệt thấm hút phân lỏng, mềm mại với Vitamin E và lô hội bảo vệ cho làn da nhạy cảm của bé từ những cái chạm đầu tiên   #VuicungHuggies #OchuHuggies Trần Văn Hồng, Thỏ Chip, Cat Small","đáp án  câu hỏi:. tã dán huggies thấm hút tới  ly^ chất lỏng. . tã quần huggies mới vừa vặn đa chiều với công nghệ comfort , vừa vặn linh hoạt ở  vùng: bụng, lưng, chân trái, chân phải, và đũng. . tã quần cao cấp huggies gold có lõi thấm hút chuyên biệt dành cho bé trai và bé gái. . dòng tã sơ sinh cho bé với bề mặt tã thiết kế đặc biệt thấm hút phân lỏng, mềm mại với vitamin e và lô hội bảo vệ cho làn da nhạy cảm của bé từ những cái chạm đầu tiên   #vuicunghuggies #ochuhuggies trần văn hồng, thỏ chip, cat small","đáp án câu hỏi : . tã dán huggies thấm hút tới ly^ chất lỏng . . tã quần huggies mới vừa vặn đa chiều với công nghệ comfort , vừa vặn linh hoạt ở vùng : bụng , lưng , chân trái , chân phải , và đũng . . tã quần cao cấp huggies gold có lõi thấm hút chuyên biệt dành cho bé trai và bé gái . . dòng tã sơ sinh cho bé với bề mặt tã thiết kế đặc biệt thấm hút phân lỏng , mềm mại với vitamin e và lô hội bảo vệ cho làn da nhạy cảm của bé từ những cái chạm đầu tiên # vuicunghuggies # ochuhuggies trần văn hồng , thỏ chip , cat PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Chào bạn, rất tiếc mình không có thông tin chính xác chương trình khuyến mãi sau chương trình này, bạn vui lòng theo dõi web để có thêm thông tin bạn nhé.","chào bạn, rất tiếc mình không có thông tin chính xác chương trình khuyến mãi sau chương trình này, bạn vui lòng theo dõi web để có thêm thông tin bạn nhé.","chào bạn , rất tiếc mình không có thông tin chính xác chương trình khuyến mãi sau chương trình này , bạn vui lòng theo PADDING web để có thêm thông tin bạn nhé . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Smart TV SAMSUNG Chào anh Lợi,Dạ em kiểm tra thì hiện TV này đang có hàng ở Hưng Yên đó anh, trường hợp anh kiểm tra không thấy có thể web đang cập nhật. Nếu ưng ý với sản phẩm anh có thể cung cấp thêm thông tin số điện thoại bên em sẽ hỗ trợ anh đặt hàng và mua hàng tốt nhất giúp anh nhaMong nhận phản hồi từ anh","smart tv samsung chào anh lợi,dạ em kiểm tra thì hiện tv này đang có hàng ở hưng yên đó anh, trường hợp anh kiểm tra không thấy có thể web đang cập nhật. nếu ưng ý với sản phẩm anh có thể cung cấp thêm thông tin số điện thoại bên em sẽ hỗ trợ anh đặt hàng và mua hàng tốt nhất giúp anh nhamong nhận phản hồi từ anh","smart tv samsung chào anh lợi , dạ em kiểm tra thì hiện tv này đang có hàng ở hưng yên đó anh , trường hợp anh kiểm tra không thấy có thể web đang cập nhật . nếu ưng ý với sản phẩm anh có thể cung cấp thêm thông tin số điện thoại bên em sẽ hỗ trợ anh đặt hàng và mua hàng tốt nhất giúp anh PADDING nhận phản hồi từ anh PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Lễ chi trả ..bảo hiểm nhân thọ AIA ..cho 1 khách hàng ...tại ninh hoà .khánh hoà ..,lễ chi trả ..bảo hiểm nhân thọ aia ..cho  khách hàng ...tại ninh hoà .khánh hoà ..,lễ chi trả PADDING hiểm nhân thọ aia PADDING khách hàng ... tại ninh hoà PADDING hoà .. PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
